Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
182,Davangere,Davangere,Rice,Broken Rice,FAQ,2530,2530,2530,28 Oct 2024
183,Davangere,Davangere,Rice,Broken Rice,FAQ,2000,2000,2000,31 Aug 2024
184,Davangere,Davangere,Rice,Medium,FAQ,2950,2950,2950,28 Nov 2024
185,Davangere,Davangere,Rice,Medium,FAQ,3500,4000,3760,26 Mar 2025
186,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,03 Jan 2020
187,Davangere,Davangere,Rice,Medium,FAQ,2300,4250,3275,01 Oct 2024
188,Davangere,Davangere,Rice,Medium,FAQ,3500,3500,3500,13 Jun 2025
189,Davangere,Davangere,Rice,Medium,FAQ,2900,3985,3442,27 Nov 2024
190,Davangere,Davangere,Rice,Medium,FAQ,2700,6000,4350,28 Sep 2018
191,Davangere,Davangere,Rice,Medium,FAQ,3500,3600,3550,29 Jul 2016
192,Davangere,Davangere,Rice,Medium,FAQ,3010,3010,3010,06 May 2025
193,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,26 Apr 2019
194,Davangere,Davangere,Rice,Medium,FAQ,2700,2700,2700,23 Jul 2024
195,Davangere,Davangere,Rice,Basumathi,FAQ,15000,16000,15500,17 Mar 2017
196,Davangere,Davangere,Rice,Medium,FAQ,2900,2900,2900,08 Nov 2024
197,Davangere,Davangere,Rice,Broken Rice,FAQ,1820,2800,2520,02 May 2025
198,Davangere,Davangere,Rice,Medium,FAQ,2900,4937,4100,31 Aug 2024
199,Davangere,Davangere,Rice,Basumathi,FAQ,14000,15000,14500,11 Nov 2016
200,Davangere,Davangere,Rice,Broken Rice,FAQ,2500,2500,2500,28 Jun 2024
201,Davangere,Davangere,Rice,Medium,FAQ,2400,3500,3180,05 Jun 2025
202,Davangere,Davangere,Rice,Basumathi,FAQ,14000,15000,14500,03 Mar 2017
203,Davangere,Davangere,Rice,Medium,FAQ,2400,3718,3210,02 Jun 2025
204,Davangere,Davangere,Rice,Medium,Local,3200,3250,3215,16 Jul 2025
